Event 1 BX 0
HwTrack 1 Rinv: 000000110111101, t: 00000100101010, phi: 0000101111000000101, Z0: 10001100010, Q: 0, Sector: 10110, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000110111000, t: 11111011011001, phi: 0001011111001001110, Z0: 10001100100, Q: 1, Sector: 01000, HwValid: 1, BX: 110

Event 8031 BX 110
HwTrack 1 Rinv: 000000010101111, t: 11111110000111, phi: 0000110100010111010, Z0: 00000011011, Q: 0, Sector: 10110, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000010101001, t: 00000001110101, phi: 0001100100011010100, Z0: 00000011100, Q: 1, Sector: 01000, HwValid: 1, BX: 111

Event 8032 BX 111
HwTrack 1 Rinv: 000000011000100, t: 00010001000001, phi: 0000100010111101110, Z0: 00001000110, Q: 0, Sector: 11010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000011001100, t: 11101110111001, phi: 0001010011000010111, Z0: 00001001000, Q: 1, Sector: 01100, HwValid: 1, BX: 000

Event 8033 BX 0
HwTrack 1 Rinv: 000000010001100, t: 00001010101000, phi: 0001011100011100101, Z0: 00010101010, Q: 0, Sector: 11001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010000111, t: 11110101011011, phi: 0000101100101110000, Z0: 00010111000, Q: 1, Sector: 01100, HwValid: 1, BX: 001

Event 8034 BX 1
HwTrack 1 Rinv: 000000001110100, t: 11110101011110, phi: 0000010001001110000, Z0: 10000101010, Q: 0, Sector: 00111, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001110111, t: 00001010100010, phi: 0001000001011010011, Z0: 10000101111, Q: 1, Sector: 10100, HwValid: 1, BX: 010

Event 8035 BX 10
HwTrack 1 Rinv: 000000100111001, t: 00001111010100, phi: 0001011111110011110, Z0: 10000011010, Q: 0, Sector: 00101, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000100101010, t: 11110000101101, phi: 0000110000000110110, Z0: 10000101101, Q: 1, Sector: 10011, HwValid: 1, BX: 011

Event 8036 BX 11
HwTrack 1 Rinv: 000001001110111, t: 11110111100110, phi: 0000111110101000000, Z0: 10010001111, Q: 0, Sector: 10000, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100001001110011, t: 00001000010011, phi: 0000001110010101101, Z0: 10010000100, Q: 1, Sector: 00011, HwValid: 1, BX: 100

Event 8037 BX 100
HwTrack 1 Rinv: 000000010111000, t: 00001111111011, phi: 0001100010100110100, Z0: 10000010111, Q: 0, Sector: 00101, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010111111, t: 11110000000010, phi: 0000110010111100010, Z0: 10000010111, Q: 1, Sector: 10011, HwValid: 1, BX: 101

Event 8038 BX 101
HwTrack 1 Rinv: 000000010110011, t: 11110010001010, phi: 0001001111000000010, Z0: 00001010100, Q: 0, Sector: 01001, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000010110101, t: 00001101100011, phi: 0000011110111110001, Z0: 00000111010, Q: 1, Sector: 10111, HwValid: 1, BX: 110

Event 8039 BX 110
HwTrack 1 Rinv: 000011101000011, t: 11110100011001, phi: 0000101110000010011, Z0: 00001010000, Q: 0, Sector: 01000, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100011101000010, t: 00001011101001, phi: 0001011101100110101, Z0: 00001001110, Q: 1, Sector: 10101, HwValid: 1, BX: 111

Event 8040 BX 111
HwTrack 1 Rinv: 000000001010111, t: 00000001101011, phi: 0000101101000011101, Z0: 10000100000, Q: 0, Sector: 11000, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000001010110, t: 11111110010011, phi: 0001011101000000010, Z0: 10000011110, Q: 1, Sector: 01010, HwValid: 1, BX: 000

Event 8041 BX 0
HwTrack 1 Rinv: 000000101011001, t: 11101111101010, phi: 0001010001001001000, Z0: 00000011110, Q: 0, Sector: 00010, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000101011011, t: 00010000010111, phi: 0000100001010100111, Z0: 00000110110, Q: 1, Sector: 10000, HwValid: 1, BX: 001

Event 8042 BX 1
HwTrack 1 Rinv: 000000100001100, t: 11110011111011, phi: 0001010010000000110, Z0: 00000110000, Q: 0, Sector: 01101, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000100000011, t: 00001100000101, phi: 0000100001111100010, Z0: 00000101110, Q: 1, Sector: 11011, HwValid: 1, BX: 010

Event 8043 BX 10
HwTrack 1 Rinv: 000000011000101, t: 00001001000010, phi: 0000010111111100001, Z0: 00001100000, Q: 0, Sector: 01011, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000011000001, t: 11110110111100, phi: 0001001000001000010, Z0: 00001100100, Q: 1, Sector: 11000, HwValid: 1, BX: 011

Event 8044 BX 11
HwTrack 1 Rinv: 000001000101111, t: 11101111101010, phi: 0001010100010100110, Z0: 00000111100, Q: 0, Sector: 00101, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100001001010000, t: 00010000011001, phi: 0000100100100101101, Z0: 00000110110, Q: 1, Sector: 10011, HwValid: 1, BX: 100

Event 8045 BX 100
HwTrack 1 Rinv: 000000101001011, t: 00001100111000, phi: 0000110101100010000, Z0: 00000001010, Q: 0, Sector: 01000, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000100111010, t: 11110011001000, phi: 0001100101100100000, Z0: 00000000001, Q: 1, Sector: 10101, HwValid: 1, BX: 101

Event 8046 BX 101
HwTrack 1 Rinv: 000001001001100, t: 00010010001000, phi: 0001110100000001011, Z0: 00000000001, Q: 0, Sector: 10010, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100001000011101, t: 11101101111001, phi: 0001000011111100011, Z0: 10000010011, Q: 1, Sector: 00101, HwValid: 1, BX: 110

Event 8047 BX 110
HwTrack 1 Rinv: 000000100110111, t: 11101101001000, phi: 0001011000000110010, Z0: 10000010010, Q: 0, Sector: 01111, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000100110000, t: 00010010110110, phi: 0000101000000011001, Z0: 10000001101, Q: 1, Sector: 00010, HwValid: 1, BX: 111

Event 8048 BX 111
HwTrack 1 Rinv: 000000010010001, t: 00000100011100, phi: 0000101011000001101, Z0: 00000101001, Q: 0, Sector: 11000, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000010010101, t: 11111011100100, phi: 0001011011000001011, Z0: 00000101110, Q: 1, Sector: 01010, HwValid: 1, BX: 000

Event 8049 BX 0
HwTrack 1 Rinv: 000000001001101, t: 11110111010010, phi: 0000110010000101001, Z0: 00000001110, Q: 0, Sector: 01110, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001010011, t: 00001000101101, phi: 0001100010010110011, Z0: 00000010001, Q: 1, Sector: 11011, HwValid: 1, BX: 001

Event 8050 BX 1
HwTrack 1 Rinv: 000000000111100, t: 00000101010100, phi: 0001001110101010001, Z0: 00001001011, Q: 0, Sector: 00101, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000000110001, t: 11111010101101, phi: 0000011110110000110, Z0: 00001001100, Q: 1, Sector: 10011, HwValid: 1, BX: 010

Event 8051 BX 10
HwTrack 1 Rinv: 000000111011001, t: 00000001001010, phi: 0001110011111100001, Z0: 00000010010, Q: 0, Sector: 10010, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000111011001, t: 11111110110111, phi: 0001000011101111110, Z0: 00000001111, Q: 1, Sector: 00101, HwValid: 1, BX: 011

Event 8052 BX 11
HwTrack 1 Rinv: 000000100001111, t: 00010001000100, phi: 0001100101010100001, Z0: 00000011110, Q: 0, Sector: 00011, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000100100000, t: 11101110111011, phi: 0000110101100100110, Z0: 00000001000, Q: 1, Sector: 10001, HwValid: 1, BX: 100

Event 8053 BX 100
HwTrack 1 Rinv: 000000010011101, t: 00000111101010, phi: 0001010101010011000, Z0: 10000001000, Q: 0, Sector: 00001, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001111011, t: 11111000010110, phi: 0000100101000010101, Z0: 10000000100, Q: 1, Sector: 01111, HwValid: 1, BX: 101

Event 8054 BX 101
HwTrack 1 Rinv: 000000101010011, t: 11110110011000, phi: 0000011110111110001, Z0: 00000010110, Q: 0, Sector: 01101, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000101001100, t: 00001001100100, phi: 0001001111010001110, Z0: 00000010110, Q: 1, Sector: 11010, HwValid: 1, BX: 110

Event 8055 BX 110
HwTrack 1 Rinv: 000000000110101, t: 00000010101111, phi: 0001000010100011001, Z0: 10000010111, Q: 0, Sector: 00011, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000000110110, t: 11111101001110, phi: 0000010010100111000, Z0: 10000011010, Q: 1, Sector: 10001, HwValid: 1, BX: 111

Event 8056 BX 111
HwTrack 1 Rinv: 000000001111001, t: 11111111111011, phi: 0000101000101001100, Z0: 10000110110, Q: 0, Sector: 01011, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000001110111, t: 00000000001000, phi: 0001011000101011110, Z0: 10000110011, Q: 1, Sector: 11000, HwValid: 1, BX: 000

Event 8057 BX 0
HwTrack 1 Rinv: 000000011000011, t: 00001000111011, phi: 0000100111010111111, Z0: 00000001000, Q: 0, Sector: 10001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010111000, t: 11110111000001, phi: 0001010111010100010, Z0: 00000001100, Q: 1, Sector: 00011, HwValid: 1, BX: 001

Event 8058 BX 1
HwTrack 1 Rinv: 000000001101000, t: 11110101111101, phi: 0001100010011100010, Z0: 10000010011, Q: 0, Sector: 01011, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000001100001, t: 00001010000011, phi: 0000110010001110100, Z0: 10000010000, Q: 1, Sector: 11001, HwValid: 1, BX: 010

Event 8059 BX 10
HwTrack 1 Rinv: 000010000011010, t: 11101101011100, phi: 0001110101111000001, Z0: 00000100000, Q: 0, Sector: 10011, HwValid: 1, BX: 011
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 8060 BX 11
HwTrack 1 Rinv: 000000101011111, t: 11110010111100, phi: 0000011111110111010, Z0: 00000111111, Q: 0, Sector: 11001, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000101001011, t: 00001100111011, phi: 0001001111111110001, Z0: 00000010101, Q: 1, Sector: 01011, HwValid: 1, BX: 100

Event 8061 BX 100
HwTrack 1 Rinv: 000000000110110, t: 11111111101000, phi: 0000011000001000001, Z0: 10000001100, Q: 0, Sector: 01000, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000000110101, t: 00000000010100, phi: 0001001000000011011, Z0: 10000000111, Q: 1, Sector: 10101, HwValid: 1, BX: 101

Event 8062 BX 101
HwTrack 1 Rinv: 000000000110000, t: 11111110000111, phi: 0000011110101001011, Z0: 10001010100, Q: 0, Sector: 00100, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000000101001, t: 00000001111011, phi: 0001001110101010101, Z0: 10001010101, Q: 1, Sector: 10001, HwValid: 1, BX: 110

Event 8063 BX 110
HwTrack 1 Rinv: 000000001111010, t: 00001011010100, phi: 0000100001100010010, Z0: 00000100100, Q: 0, Sector: 00101, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001101011, t: 11110100101100, phi: 0001010001011111001, Z0: 00000011110, Q: 1, Sector: 10010, HwValid: 1, BX: 111

Event 8064 BX 111
HwTrack 1 Rinv: 000101011110000, t: 00001010010110, phi: 0000111101011110000, Z0: 00000011111, Q: 0, Sector: 00010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100101010101111, t: 11110101101010, phi: 0000001101110100010, Z0: 00000100001, Q: 1, Sector: 10000, HwValid: 1, BX: 000

Event 8065 BX 0
HwTrack 1 Rinv: 000000001000101, t: 00000111001000, phi: 0000011010111111100, Z0: 00000011000, Q: 0, Sector: 10110, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000000111100, t: 11111000111001, phi: 0001001010111110110, Z0: 00000010110, Q: 1, Sector: 01000, HwValid: 1, BX: 001

Event 8066 BX 1
HwTrack 1 Rinv: 000001100100010, t: 11101110011010, phi: 0001100110000010111, Z0: 10000101100, Q: 0, Sector: 01111, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100001100010111, t: 00010001100111, phi: 0000110101101001100, Z0: 10000100010, Q: 1, Sector: 00010, HwValid: 1, BX: 010

Event 8067 BX 10
HwTrack 1 Rinv: 000000001111010, t: 00000010010010, phi: 0000100110110011000, Z0: 00000010111, Q: 0, Sector: 01000, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000001111000, t: 11111101110001, phi: 0001010110110111111, Z0: 00000011010, Q: 1, Sector: 10101, HwValid: 1, BX: 011

Event 8068 BX 11
HwTrack 1 Rinv: 000000010011011, t: 00001000010110, phi: 0000110000110000110, Z0: 10001010000, Q: 0, Sector: 00111, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000010011000, t: 11110111101011, phi: 0001100000100111101, Z0: 10001010100, Q: 1, Sector: 10100, HwValid: 1, BX: 100

Event 8069 BX 100
HwTrack 1 Rinv: 000000001001000, t: 11111010101001, phi: 0001000001100010000, Z0: 10001100010, Q: 0, Sector: 01111, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000001001010, t: 00000101010111, phi: 0000010001100100101, Z0: 10001100001, Q: 1, Sector: 00010, HwValid: 1, BX: 101

Event 8070 BX 101
HwTrack 1 Rinv: 000000010111000, t: 00000001001011, phi: 0000011100111010110, Z0: 00010010110, Q: 0, Sector: 00100, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000010110101, t: 11111110110111, phi: 0001001100111001111, Z0: 00010010100, Q: 1, Sector: 10001, HwValid: 1, BX: 110

Event 8071 BX 110
HwTrack 1 Rinv: 000000001111011, t: 00001001111111, phi: 0001100001111101011, Z0: 00000110011, Q: 0, Sector: 01000, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001110100, t: 11110110000011, phi: 0000110010000000111, Z0: 00000101001, Q: 1, Sector: 10110, HwValid: 1, BX: 111

Event 8072 BX 111
HwTrack 1 Rinv: 000011011001100, t: 00001101100001, phi: 0010000001011001000, Z0: 10000001001, Q: 0, Sector: 00110, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100011011100100, t: 11110010101001, phi: 0001010001101101011, Z0: 10001011101, Q: 1, Sector: 10100, HwValid: 1, BX: 000

Event 8073 BX 0
HwTrack 1 Rinv: 000000101100100, t: 11111000101000, phi: 0000011001111111001, Z0: 10000101100, Q: 0, Sector: 10010, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000101011000, t: 00000111011010, phi: 0001001010010000011, Z0: 10000101011, Q: 1, Sector: 00100, HwValid: 1, BX: 001

Event 8074 BX 1
HwTrack 1 Rinv: 000000111010001, t: 00010000001111, phi: 0001001100101001011, Z0: 10001010111, Q: 0, Sector: 00100, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000111011001, t: 11101111101101, phi: 0000011100100001010, Z0: 10001110000, Q: 1, Sector: 10010, HwValid: 1, BX: 010

Event 8075 BX 10
HwTrack 1 Rinv: 000000000111001, t: 00000101111000, phi: 0000101100011110100, Z0: 00000100100, Q: 0, Sector: 01111, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000000111001, t: 11111010001001, phi: 0001011100100000111, Z0: 00000100100, Q: 1, Sector: 00001, HwValid: 1, BX: 011

Event 8076 BX 11
HwTrack 1 Rinv: 000000001011001, t: 11111011011110, phi: 0000111011011011100, Z0: 10001001001, Q: 0, Sector: 01110, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001010110, t: 00000100100011, phi: 0001101011010001101, Z0: 10001000111, Q: 1, Sector: 11011, HwValid: 1, BX: 100

Event 8077 BX 100
HwTrack 1 Rinv: 000000000111010, t: 11111110000001, phi: 0000010110111001110, Z0: 00000011011, Q: 0, Sector: 01000, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000000111100, t: 00000001111110, phi: 0001000110111000110, Z0: 00000011001, Q: 1, Sector: 10101, HwValid: 1, BX: 101

Event 8078 BX 101
HwTrack 1 Rinv: 000000001011011, t: 11111001000101, phi: 0000111110111010101, Z0: 00010000110, Q: 0, Sector: 01110, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001010100, t: 00000110110100, phi: 0000001110111111101, Z0: 00010001100, Q: 1, Sector: 00001, HwValid: 1, BX: 110

Event 8079 BX 110
HwTrack 1 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 8080 BX 111
HwTrack 1 Rinv: 000000101110110, t: 00010001010101, phi: 0001000110001001001, Z0: 10000100000, Q: 0, Sector: 00101, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000101111010, t: 11101110101101, phi: 0000010110100000110, Z0: 10000100010, Q: 1, Sector: 10011, HwValid: 1, BX: 000

Event 8081 BX 0
HwTrack 1 Rinv: 000000001010011, t: 00000011011001, phi: 0001010010101101000, Z0: 10000000100, Q: 0, Sector: 01011, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001010010, t: 11111100101000, phi: 0000100010100111110, Z0: 10000001000, Q: 1, Sector: 11001, HwValid: 1, BX: 001

Event 8082 BX 1
HwTrack 1 Rinv: 000000101001010, t: 00010010101000, phi: 0001001011101011000, Z0: 00001110011, Q: 0, Sector: 11001, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100000101001000, t: 11101101010110, phi: 0000011011111101011, Z0: 00001111111, Q: 1, Sector: 01100, HwValid: 1, BX: 010

Event 8083 BX 10
HwTrack 1 Rinv: 000000010101110, t: 11110001010010, phi: 0001011100001011000, Z0: 10000000001, Q: 0, Sector: 01100, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000010010101, t: 00001110110010, phi: 0000101100010011100, Z0: 00000000100, Q: 1, Sector: 11010, HwValid: 1, BX: 011

Event 8084 BX 11
HwTrack 1 Rinv: 000110100011001, t: 00001011101101, phi: 0001101000001001110, Z0: 10000101101, Q: 0, Sector: 00101, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100110100101110, t: 11110100001110, phi: 0000111000001100000, Z0: 10000100100, Q: 1, Sector: 10011, HwValid: 1, BX: 100

Event 8085 BX 100
HwTrack 1 Rinv: 000000010111000, t: 11110001011100, phi: 0000010110010001111, Z0: 00001011001, Q: 0, Sector: 10001, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010100101, t: 00001110100111, phi: 0001000110010001000, Z0: 00001010000, Q: 1, Sector: 00011, HwValid: 1, BX: 101

Event 8086 BX 101
HwTrack 1 Rinv: 000000110100111, t: 00001100111111, phi: 0001110010011000010, Z0: 10000010101, Q: 0, Sector: 10011, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000110010011, t: 11110011000101, phi: 0001000010010001110, Z0: 10000010000, Q: 1, Sector: 00110, HwValid: 1, BX: 110

Event 8087 BX 110
HwTrack 1 Rinv: 000000001101011, t: 00000110101000, phi: 0000100001100100111, Z0: 00001010010, Q: 0, Sector: 01111, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001100110, t: 11111001010111, phi: 0001010001101010010, Z0: 00001010000, Q: 1, Sector: 00001, HwValid: 1, BX: 111

Event 8088 BX 111
HwTrack 1 Rinv: 000000001001101, t: 00000100110000, phi: 0000100110000111101, Z0: 00000010110, Q: 0, Sector: 00010, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000001001010, t: 11111011010000, phi: 0001010110010000001, Z0: 00000010010, Q: 1, Sector: 01111, HwValid: 1, BX: 000

Event 8089 BX 0
HwTrack 1 Rinv: 000000001010011, t: 00000000101001, phi: 0001100101000101110, Z0: 10010000000, Q: 0, Sector: 01001, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000001001101, t: 11111111011000, phi: 0000110101001101111, Z0: 10010000010, Q: 1, Sector: 10111, HwValid: 1, BX: 001

Event 8090 BX 1
HwTrack 1 Rinv: 000001110100100, t: 00001111010101, phi: 0001101111111100100, Z0: 10000110000, Q: 0, Sector: 11010, HwValid: 1, BX: 010
HwTrack 2 Rinv: 000000000000000, t: 00000000000000, phi: 0000000000000000000, Z0: 00000000000, Q: 0, Sector: 00000, HwValid: 0, BX: 000

Event 8091 BX 10
HwTrack 1 Rinv: 000001100001001, t: 00001100011001, phi: 0000100100001111001, Z0: 00000011110, Q: 0, Sector: 10100, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100001011110110, t: 11110011100111, phi: 0001010100110000111, Z0: 00000100110, Q: 1, Sector: 00110, HwValid: 1, BX: 011

Event 8092 BX 11
HwTrack 1 Rinv: 000000001000010, t: 00000001110010, phi: 0001101000110001001, Z0: 10000001010, Q: 0, Sector: 11011, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000000111101, t: 11111110001011, phi: 0000111000110010001, Z0: 10000001001, Q: 1, Sector: 01110, HwValid: 1, BX: 100

Event 8093 BX 100
HwTrack 1 Rinv: 000000000111110, t: 00000101011101, phi: 0001100100001110010, Z0: 10010010110, Q: 0, Sector: 11000, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000000110111, t: 11111010100011, phi: 0000110100010000001, Z0: 10010011001, Q: 1, Sector: 01011, HwValid: 1, BX: 101

Event 8094 BX 101
HwTrack 1 Rinv: 000000110111001, t: 00010011001101, phi: 0000011101101000010, Z0: 10001101000, Q: 0, Sector: 01000, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000111000011, t: 11101100110100, phi: 0001001110001001100, Z0: 10001100100, Q: 1, Sector: 10101, HwValid: 1, BX: 110

Event 8095 BX 110
HwTrack 1 Rinv: 000000001001001, t: 11111011101111, phi: 0000011010001011010, Z0: 00000010011, Q: 0, Sector: 00011, HwValid: 1, BX: 111
HwTrack 2 Rinv: 100000001000111, t: 00000100010101, phi: 0001001010001001111, Z0: 00000011110, Q: 1, Sector: 10000, HwValid: 1, BX: 111

Event 8096 BX 111
HwTrack 1 Rinv: 000000010100110, t: 11110001111110, phi: 0000110000010101110, Z0: 00000110000, Q: 0, Sector: 00110, HwValid: 1, BX: 000
HwTrack 2 Rinv: 100000010110010, t: 00001110000010, phi: 0001100000010010001, Z0: 00000110011, Q: 1, Sector: 10011, HwValid: 1, BX: 000

Event 8097 BX 0
HwTrack 1 Rinv: 000000010011000, t: 11111001000101, phi: 0001011001001011001, Z0: 00010000010, Q: 0, Sector: 10100, HwValid: 1, BX: 001
HwTrack 2 Rinv: 100000010010110, t: 00000110111111, phi: 0000101001010001111, Z0: 00001111110, Q: 1, Sector: 00111, HwValid: 1, BX: 001

Event 8098 BX 1
HwTrack 1 Rinv: 000010100110100, t: 11101100111111, phi: 0001011000011101010, Z0: 00000110111, Q: 0, Sector: 10100, HwValid: 1, BX: 010
HwTrack 2 Rinv: 100010110001001, t: 00010010111100, phi: 0000101000110010101, Z0: 00000101011, Q: 1, Sector: 00111, HwValid: 1, BX: 010

Event 8099 BX 10
HwTrack 1 Rinv: 000000010001010, t: 00000111100000, phi: 0001000011101000000, Z0: 10001011111, Q: 0, Sector: 01000, HwValid: 1, BX: 011
HwTrack 2 Rinv: 100000010001100, t: 11111000100010, phi: 0000010011101010111, Z0: 10001011100, Q: 1, Sector: 10110, HwValid: 1, BX: 011

Event 8100 BX 11
HwTrack 1 Rinv: 000000001101011, t: 00000100111000, phi: 0000010111001001111, Z0: 00000111011, Q: 0, Sector: 10110, HwValid: 1, BX: 100
HwTrack 2 Rinv: 100000001101000, t: 11111011001000, phi: 0001000111001100010, Z0: 00000111001, Q: 1, Sector: 01000, HwValid: 1, BX: 100

Event 8101 BX 100
HwTrack 1 Rinv: 000000010011010, t: 00001010101100, phi: 0000110100001100110, Z0: 00000011110, Q: 0, Sector: 01110, HwValid: 1, BX: 101
HwTrack 2 Rinv: 100000010011110, t: 11110101010110, phi: 0001100100000011101, Z0: 00000011010, Q: 1, Sector: 11011, HwValid: 1, BX: 101

Event 8102 BX 101
HwTrack 1 Rinv: 000000001101101, t: 11110110001000, phi: 0000011011010110001, Z0: 10001011000, Q: 0, Sector: 01100, HwValid: 1, BX: 110
HwTrack 2 Rinv: 100000001110011, t: 00001001110100, phi: 0001001011010101001, Z0: 10001010101, Q: 1, Sector: 11001, HwValid: 1, BX: 110

Event 8103 BX 110
HwTrack 1 Rinv: 000000010000000, t: 11111010011110, phi: 0001100110101000001, Z0: 10010000001, Q: 0, Sector: 01101, HwValid: 1, BX: 111
